"Serial No","Assamese Sentence","Sentiment"
15454,"আনহাতে দুখিত আৰু লাজকুৰীয়া এলেটে এক সান্ত্বনাদাত্ৰীৰ কাম কৰি থাকে।","Negative"
11990,"অৱশ্যে পৰ্যটকৰ বাবে সকলো জৰুৰীকালীন সুবিধা আৰু যাৱতীয় ব্যৱস্থা এতিয়ালৈকে সম্ভৱ হৈ উঠা নাই।","Positive"
385,"১৫৬১ শকত ১৫১ বছৰ বয়সত মথুৰাদাস বুঢ়া আতাৰ মৃত্যু হয়।","Neutral"
8869,"Available from: http://www.sswm.info/content/menstrual-hygiene-management এনেদৰে, মহিলা শিক্ষক আৰু ছোৱালীৰ বাবে বিদ্যালয়বোৰত পৰ্যাপ্ত সুৰক্ষা, বিকল্প আৰু আন্তঃগাঁথনিৰ অভাৱে বহুতো অসুবিধাৰ সৃষ্টি কৰে।","Positive"
9111,"Kingston, Ontario ৰ কুইন বিশ্ববিদ্যালয়ৰ মনোবিজ্ঞানী হাওয়াৰ্ড বাৰবাৰ কৈছে, বেছিভাগ ক্ষেত্ৰত ধৰ্ষণত, ধৰ্ষকৰ আবেগপ্ৰবণতা আৰু সুবিধাবাদিতা দেখা যায়।","Positive"
30720,"এই শব্দটোৱেই ল’ৰাহঁতৰ মনত আনন্দ দিয়ে।","Positive"
28227,"এই নদীৰ দুখন উপনৈ আছে- আনাক’ষ্টিয়া নদী (Anacostia River ) আৰু ৰ’ক ক্ৰীক (Rock Creek)।","Negative"
48150,"জিগ্‌শ্ব প্ৰযুক্তি হৈছে শ্ৰেণীকোঠাৰ বিভিন্ন কাৰ্য্যকলাপ সমূহৰ সুব্যৱস্থাপনাৰ সুবিধাৰ্থে আবিস্কৃত এক আধূনিক প্ৰযুক্তি যি ছাত্ৰ-ছাত্ৰী সকলক পাৰস্পৰিক নিৰ্ভৰশীলতাৰ জৰিয়তে সফলতাৰ দিশে আগবঢ়াই লৈ যোৱাত গুৰুত্ব আৰোপ কৰে।","Positive"
9453,"অকণ যিহেতু অতিকৈ দুখীয়া, এতেকে সি তাৰ খৰচৰ পইচা দিব নোৱাৰে।","Negative"
35605,"কথা কবিতা হৈছে কোনো আবেদনশীল বা ভাৱব্যঞ্জক পৰিস্থিতিক বিষয়বস্তু হিচাপে লৈ, ঘাইকৈ কাব্যভাবানুৰঞ্জিত গদ্যত লিখা নাতিদীৰ্ঘ ৰচনা।","Negative"
29373,"এই বাদ্য দুখন সমান বৃত্তাকাৰ কাঁহেৰে সজা হয় য’ত মাজ অংশ অৱতল কৰি ক্ষূদ্ৰ আকাৰৰ এডাল ৰছী লগোৱোৰ সুবিধা থাকে।","Positive"
28523,"এই পদে তেওঁক অনেক যোগাৰ যন্ত্ৰ (ইং ৱিকিত থকামতে abundance of supplies) আৰু ৰাজকীয় সা-সুবিধাৰ অধিকাৰী কৰে।","Positive"
25091,"এই আৱৰণ দুখনৰ মধ্যৱৰ্তী স্থানক হৃদয়াৱৰণ গহ্বৰ (pericardial cavity) বোলে এই গহ্বৰত থকা পনীয়া ৰসে হৃদযন্ত্ৰক বাহ্যিক আঘাতৰ পৰা ৰক্ষা কৰে তথা সংকোচনৰ আৰু প্ৰসাৰণৰ সময়ত হ'ব পৰা ঘৰ্ষণৰ পৰা ৰক্ষা কৰে।","Negative"
14117,"আজিলৈকে সেই আবেদনৰ সমৰ্থনত প্ৰায় ১২ লক্ষ মানুহৰ সাক্ষৰ পৰিছে।","Negative"
34325,"এনে পটভূমিতেই নতুন নতুন সমস্যাৰ ফলস্বৰূপে আধুনিক চুটিগল্পই নতুন ৰূপত আত্মপ্ৰকাশ কৰিবৰ বাবে এটা বাতাবৰণ পাইছিল আৰু এই বাতাবৰণটোৱেই আধুনিক অসমীয়া চুটিগল্পৰ পৃষ্ঠভূমি।","Negative"
18437,"ইথাৰৰ বতাহৰ মান ধৰা পেলাবলৈ সঁজুলিটো যথেষ্ট সূক্ষ্মতাসম্পন্ন আৰু সংবেদনশীল আছিল।","Negative"
15195,"আন শব্দত, সৰলতাৰ জোখ চয়ন কৰাৰ কাৰ্যও সূত্ৰসমূহৰ এটিক চয়ন কৰাৰ দৰেই সমস্যাপূৰ্ণ।","Negative"
15111,"আনন্দৰাম বৰুৱা ( ; ১৮৫০-১৮৮৯) সংস্কৃত ভাষাৰ এজন বিদগ্ধ পণ্ডিত আছিল।","Positive"
136,"১১শ শতিকাত নিৰ্মিত 'জগন্নাথ মন্দিৰৰ' পৰা ইয়াক জগন্নাথ পুৰী বুলিও জনা যায় ।","Neutral"
39657,"কিন্তু হঠাৎ ২০০২ চনৰ জুলাইত জলিয়ে তেখেতৰ নামৰ উপাধিৰ পৰা আইনগতভাবে ‘ভট’ শব্দটি বাদ দি মাত্ৰ ‘এঞ্জেলিনা জলি’ কৰাৰ বাবে আবেদন কৰে।","Negative"
18321,"ইতিমধ্যে চহৰৰ পৰা নতুনকৈ অহা চৰকাৰী ডাক্তৰ জনক লগপালে আৰু পৰামৰ্শক্ৰমে বি ডি অ'ক লগ ধৰি বৈজ্ঞানিক পদ্ধতিৰে খেতি কৰাৰ ব্যৱস্থাদি কৰি যথেষ্ঠ উন্নতিৰ পথত আগবাঢ়িল।","Positive"
128,"১১ বছৰ বয়সত চন্দ্ৰপ্ৰিয়াই ৰূপকৰ পদকেৰে সন্মানিত হৈ প্ৰাথমিক পঢ়া শেষ কৰিছিল।","Neutral"
4457,"১৯৮১ চনত তেওঁৰ স্বামী আনন্দ গ্ৰোভাৰৰ সৈতে তেওঁ নাৰীবাদী আৰু বাওঁপন্থী চিন্তাধাৰাৰ এক বেচৰকাৰী সংস্থা 'লয়াৰ্চ কালেক্টিভ' প্ৰতিষ্ঠা কৰে।","Positive"
40744,"কৈছিল যে মাচকাৰহানচৰ প্ৰতিবেদনে তেওঁক ""ভাৰতৰ সামৰিক হস্তক্ষেপৰ বাবে আধাৰ সৃষ্টি কৰিবলৈ"" প্ৰেৰিত কৰিলে।","Negative"
26002,"এইখন উপন্যাসত গৰ্কীয়ে মানুহ সমাজ বহিৰ্ভুত হোৱাতোযে কিমান কষ্টকৰ আৰু বেদনাদায়ক সেই কথা বিস্তৃত ভাবে তুলি ধৰিছে।","Negative"
7868,"২০ কোটি বছৰমান আগতে উন্নতি লাভ কৰা বৰ্গটোৰ এটাই টুৱাটেৰাৰ প্ৰজাতি বাচি আছে।","Positive"
234,"১৩৯৮ খৃষ্টাব্দৰ জেঠ মাহৰ পূৰ্ণিমা তিথিত কবীৰে কাশী (বৰ্তমানৰ বাৰাণসী)-ৰ লহৰতাৰা নামে ঠাইত জন্ম গ্ৰহণ কৰিছিল; আৰু ১৫১৮ খৃষ্টাব্দৰ মাঘ মাহত কাশীৰ ওচৰৰ মগহৰ নামে এক গাৱঁত দেহত্যাগ কৰিছিল।","Neutral"
31645,"এই সূত্ৰৰ সহায়ত অসংখ্য বিন্দু আধানৰ বৈদ্যুতিক ক্ষেত্ৰৰ জোখ ল'বলৈ সুবিধা হয়।","Positive"
7835,"২০২০ চনলৈ আমাৰ দেশত স্নাতক পৰ্য্যায়ৰ ছাত্ৰ-ছাত্ৰী পৃথিবীৰ ভিতৰতে বেছি আৰু স্নাতকধাৰীৰ সংখ্যা পৃথিৱীৰ ভিতৰত দ্বিতীয় (চীন প্ৰথম) হ’ব বুলি ব্ৰিটিছ কাউন্সিলৰ এক প্ৰতিবেদনত প্ৰকাশ কৰা হৈছে।","Negative"
1166,"১৮৮০ চনত ৰচনা কৰা গুণাভিৰাম বৰুৱাৰ উল্লেখযোগ্য সাহিত্য কৃতি হ’ল ‘অসম হাবি গুচি ফুলবাৰী হোৱা’ৰ আশা কৰা অসম হিতৈষী আনন্দৰাম ঢেকিয়াল ফুকনৰ জীৱন চৰিত্ৰ প্ৰণয়ন।","Positive"
26407,"এই গীতবোৰ দৰা আদৰোঁতে আনন্দ উপভোগ কৰিবলৈ আৰু কইনা হোমৰ গুৰিত বহোঁতে কাৰুণ্য আঁতৰাবলৈ হাঁহি-তামচাৰে গোৱা হয়।","Positive"
5365,"১৯৯৯ চনত জ্যোতি চিত্ৰবনৰ শিক্ষা শেষ হোৱাৰ লগে লগে অসমত ছাউণ্ড ইঞ্জিনিয়াৰিঙৰ ক্ষেত্ৰ থকা সীমিত সুবিধাই দেৱজিতলৈ প্ৰত্যাহ্বান কঢ়িয়াই আনে।","Positive"
543,"১৬৮৭ চনত ব্ৰিটিছ ইষ্ট ইণ্ডিয়া কোম্পানীৰ সদৰ চুৰাটৰ পৰা বোম্বাইলৈ তুলি অনা হয়।","Neutral"
401,"১৫৮৮ চনত এইখন এখন বৈষ্ণৱ সত্ৰলৈ ৰূপান্তৰিত হয়।","Neutral"
36313,"কলিকতাত থকা কালছোৱাত আনন্দীবাঈ ৰুগ্ন হৈ পৰে।","Positive"
587,"১৬শ শতিকাৰ মাজভাগত ফ্ৰান্সত ১ জানুৱাৰীৰ দিনটো বহুলভাৱে নতুন বছৰ হিছাপে পালন কৰা হৈছিল আৰু ১৫৬৪ চনত এডিক্ট অৱ ৰ'জিলন (Edict of Roussillon)ৰদ্বাৰা ইয়াক আনুষ্ঠানিকভাৱে স্বীকৃতি দিয়ে।","Neutral"
