Serial No,Assamese Sentence,Sentiment
3123,অনুৰাগীৰ সংখ্যা আৰু উপাৰ্জনৰ দিশৰ পৰা শ্বাহৰুখক বিশ্বৰ সবাতোকৈ সফল অভিনেতাসকলৰ এজন বুলি ধৰা হয়।,Neutral
1229,১৯৭৪ চনত তিৰুবনন্তপুৰমৰ ওচৰৰ বলৰামাপুৰমত তেওঁৰ অন্তিম কনচাৰ্টৰ সময়ত তেওঁ তেওঁৰ কণ্ঠস্বৰ বহু উচ্চলৈ উত্থাপন কৰিছিল।,Negative
4201,আগেয়ে ইয়াৰ বৈজ্ঞানিক নাম আছিল Hydrocotyle asiatica L. আৰু Trisanthus cochinchinensis (Lour.)।,Positive
4133,আকৌ ৰোমাণ্টিক ভাৱৰ গীতসমূহৰ ভাষা কোমল আৰু শব্দৰ বিন্যাস আৱেগময়।,Negative
1224,১৯৭৩ চনৰ অগ্নিকাণ্ডৰ আগলৈ সিংহ কাৰেঙৰ সাতখন প্ৰাংগণ আৰু ১৭০০ টা কক্ষ আছিল।,Neutral
2171,২০১৩ চনত তেওঁ কৰ্ণেল হিচাপে অৱসৰ গ্ৰহণ কৰিছিল।,Negative
22870,বাৰ আৰু তেৰ শতিকাত অৱষ্যে তেওঁৰ কৰ্মৰাজি লেটিনলৈ তৰ্জমা হোৱাৰ লগে লগে চিন্তাবিদ সকল এৰিষ্ট'টলৰ অৱদান সম্পৰ্কে আগ্ৰহী হৈ উঠিল।,Positive
4823,আব্দুল বাহাৰ মৃত্যুৰ পিছত বাহাই ধৰ্মৰ নেতৃত্ব নিৰ্বাচিত তথা চয়নিত মণ্ডলীৰ হাতলৈ গ'ল।,Negative
5280,আহোম আৰু মোগলৰ দিনত দীপৰ বিলখনত জাহাজ মেৰামতি আৰু বয়-বস্তু উঠা-নমা কৰা ঠাই হিচাপে ব্যৱহৃত হৈছিল।,Neutral
444,১৮ বছৰ বয়সত এৰিষ্ট'টলে এথেঞ্চত অৱস্থিত প্লেটোৰ শিক্ষানুষ্ঠানত ভৰ্তি হৈছিল আৰু ৩৭ বছৰ বয়সলৈ তেওঁ তাত আছিল।,Neutral
2759,Ibosnetwork.com ১৯৮৯ চনত ঈশ্বৰ ছবিত অটিষ্টিক ব্যক্তিৰ চৰিত্ৰত কাপুৰ অভিনয় কৰিছিল আৰু এই ছবিখনত এগৰাকী অভিনেতা হিচাপে তেওঁৰ বহুমুখিতাৰ প্ৰমাণ কৰিছিল।,Negative
3678,অৱশ্যে শীত কালত বৰষুণৰ পৰিমাণ স্বাভাৱিক ভাবেই কমি যায়।,Neutral
4279,আজিকালি সঠিক নিদান আৰু তাৰ বাবে বিশেষ চিকিৎসাৰ ওপৰত বেছি গুৰুত্ব দিয়া হয়।,Positive
4425,আদিৰ অগাধ জ্ঞান থকা এজন বিদগ্ধ পণ্ডিত বা যোগসিদ্ধপুৰুষ।,Neutral
2129,২০১২ চনত তেখেতে সাপ্তাহিক ছবি-সমালোচনাৰ অনুষ্ঠান The Front Row with Anupama Chopra আৰম্ভ কৰে।,Negative
3879,অসমৰ মাছ ধৰা সঁজুলিসমূহ প্ৰধানকৈ হাতেৰে তৈয়াৰ কৰা কিছুমান বাঁহ-বেতৰ সঁজুলি।,Neutral
4228,আচ্ছাদন তন্ত্ৰ হৈছে এক অংগ তন্ত্ৰ যি জীৱদেহক পানীৰ অৱক্ষয় বা বাহ্যিক আঘাট আদিৰ পৰা ৰক্ষা কৰে।,Positive
18479,দীৰ্ঘদিন ধৰি যকৃৎ আৰু বৃক্কৰ ৰোগত আক্ৰান্ত হৈ থকাৰ পিছত ২০১৩ চনৰ ১৪ ডিচেম্বৰ তাৰিখে তেওঁ মৃত্যুবৰণ কৰে।,Negative
1294,১৯৭৮ চনত পিতা-পুত্ৰ গ্ৰন্থখনৰ বাবে অসমীয়া ভাষাত সাহিত্য অকাডেমি বঁটাৰে সন্মানিত হয়।,Positive
26687,লক্ষ্মীকান্ত-পিয়াৰেলালৰ ৰচনাত এই গানটো ৰেকৰ্ড কৰাৰ কেইটামান ঘণ্টা পাছতেই মৃত্যুৰ কোলাত ঢলি পৰে ৰফি।,Negative
1455,১৯৮৮ চনৰ ৫ আগষ্ট তাৰিখে মহাৰাষ্ট্ৰৰ পৰিতেৱাড়ী নামৰ গাঁৱত ৰণজিত সিংহৰ জন্ম হয়।,Neutral
1572,১৯৯৫ চনত এখেতে ভাৰতৰ ৰাজহ সেৱা (Indian Revenue Service (IRS)) বিভাগত আয়কৰ শাখাৰ অতিৰিক্ত আয়ুক্ত হিচাপে কাৰ্য্যভাৰ গ্ৰহন কৰে।,Neutral
3142,অনুষ্ঠিত আন্তৰ্জাতিক বিলুপ্তপ্ৰায় বন্য জীৱ আৰু উদ্ভিদৰ বাণিজ্য (CITES) অভিবৰ্তনৰ বাবে ৩ মাৰ্চক ৰাষ্ট্ৰসংঘৰ সাধাৰণ সভায়ে বন্যপ্ৰাণী দিৱস হিচাপে ঘোষণা কৰে।,Positive
525,"১৯১০ চনত সৃষ্টি হোৱা এই আশ্ৰমে ট্ৰান্সৱালত, য'ত ই অৱস্থিত আছিল, ভাৰতীয়সকলৰ বিৰুদ্ধে বৈষম্যবিৰোধী সত্যাগ্ৰহ অভিযানৰ মুখ্য কাৰ্যালয় হিচাপে কাম কৰিছিল।",Neutral
3304,অবিদ্যাজনিত মূঢ়তাৰ বাবে মানুহে ব্ৰহ্ম উপলব্ধি কৰিব নোৱাৰে‌।,Positive
1280,১৯৭৭ চনৰ ১১ ফেব্ৰুৱাৰী তাৰিখে দক্ষিণ পূব এছিয়াৰ ৰাষ্ত্ৰসমূহৰ এক ব্যস্ত ভ্ৰমণসূচী সামৰি অহাৰ পাছতেই হৃদৰোগত আক্ৰান্ত হৈ তেওঁৰ মৃত্যু হয়।,Negative
3692,অৱসৰ গ্ৰহণ কৰাৰ পিছত ৩ অক্টোবৰ ২০১৮ তাৰিখে তেওঁ ভাৰতৰ ৪৬তম মুখ্য ন্যায়াধীশৰ পদত অধিষ্ঠিত হয়।,Negative
305,১৮৬১ চনৰ কাগজৰ মুদ্ৰা আইনে চৰকাৰক নোট প্ৰচলন কৰাৰ একক অধিকাৰ প্ৰদান কৰে।,Negative
15013,তথাপি তেওঁ এই অৱদানে সমকালীন জনপ্ৰিয়তা পোৱা নাছিল।,Positive
1276,১৯৭৭ চনত তেখেতে অভিযান্ত্ৰিকৰ স্নাতকোত্তৰ ডিগ্ৰীৰ অন্তিম পৰীক্ষা নিদিয়াকৈ ভাৰতীয় তেল নিগমত যোগদান কৰে।,Positive
17785,তেখেতৰ মৃত্যুৰ পাছত কলকাতাৰ জীৱনযাত্ৰা স্তব্ধ হৈ পৰে।,Negative
4848,আমি এই ক্ষেত্ৰত সত্যেন্দ্ৰনাথ শৰ্মাই তত্ত্ব নিৰূপণৰ আধাৰত কৰা শ্ৰেণী বিভাজনকেই গ্ৰহণ কৰি ইয়াত উল্লেখ কৰিলোঁ।,Neutral
2380,"২০২০ চনত তেওঁ অশোক চেলভানৰ সৈতে তামিল ছবি 'অঃ মাই কাডাভুলে'ত অভিনয় কৰে, লগতে তেওঁ বৈভৱ ৰেড্ডীৰ সৈতে 'ল’ক আপ' চলচ্চিত্ৰত কাম কৰে।",Positive
1776,"২০০৩ চনত জন্ম হোৱা তেওঁলোকৰ সন্তানৰ, কম্পিউটাৰ আৰু গণিত প্ৰিয় বিষয়।",Neutral
5127,আৰু ৰন সহ অন্যান্য চৰিত্ৰৰ চিন্তা-চেতনা হেৰীৰ কাষত প্ৰকাশৰ আগমুহূৰ্ত পৰ্যন্ত পাঠকৰ কাষত গোপনে থাকে।,Neutral
4423,"আদিম মানৱৰ বিকাশৰ লগে লগে জীৱন-ধাৰণৰ পদ্ধতিৰ - যেনে পশুপালন, কৃষিজিৱী সমাজত মাটিৰ ভাগ-বতৰা, সাংস্কৃতিক দিশত যেনে দলৰ সদস্য সংখ্যাৰ হিচাব ৰখা আদিৰ লগত খাপখুৱাই হিচাবৰ সহজ উপায়ৰ প্ৰয়োজন হৈ আহিল।",Positive
2158,"২০১২ চনৰ জুন মাহত এটা দুৰ্ঘটনাত পতিত হৈ বণিকে তেওঁৰ সোঁ-ভৰিটো হেৰুৱায় যদিও নিজৰ যত্ন, একাগ্ৰতা আৰু পৰিশ্ৰমৰ জোৰত কম সময়তে এগৰাকী চাইক্লিষ্ট ৰূপে জনমানসত ধৰা দিয়ে।",Positive
1307,১৯৭৯ চনত তেওঁৰ অভিভাৱকত্বত পুত্ৰ হিৰণ্য বৰ্মনৰ প্ৰযোজনাত বিষ্ণুজ্যোতি থিয়েটাৰৰ জন্ম হয়।,Negative
510,১৯০৮ চনত কাজিৰঙাক 'সংৰক্ষিত বনাঞ্চল' ঘোষণা কৰা হয়।,Neutral
49,১২১৮ খ্ৰীষ্টাব্দত সৌমাৰ খণ্ডত টাই ৰাজকোঁৱৰ চাওলুং চুকাফা ৰয় তেখেতৰ লগত বৰ্তমান চীন দেশৰ দেহং ডাই চিপচংপান্না আৰু ৰুইলীৰ পৰা মৌঙ মাও হৈ অহা ৯০০০ টাই লোকে মৌঙ ডুন চোন খাম গঠন কৰিছিল যি পিছলৈ আহোম ৰাজ্য বা অসম ৰাজ্য বুলি পৰিচিত হৈছিল।,Positive
